1.81E-05,1.00E-07,1.80E-05,1.81E-05
1.81E-05,1.00E-07,1.80E-05,1.81E-05
1.81E-05,1.00E-07,1.80E-05,1.81E-05
1.81E-05,1.00E-07,1.80E-05,1.81E-05
1.81E-05,1.00E-07,1.80E-05,1.81E-05
1.81E-05,1.00E-07,1.80E-05,1.81E-05
1.81E-05,1.00E-07,1.80E-05,1.81E-05
1.81E-05,1.00E-07,1.80E-05,1.81E-05
1.81E-05,1.00E-07,1.80E-05,1.81E-05
1.81E-05,1.00E-07,1.80E-05,1.81E-05
1.82E-05,2.00E-07,1.80E-05,1.81E-05
1.82E-05,2.00E-07,1.80E-05,1.81E-05
1.82E-05,2.00E-07,1.80E-05,1.81E-05
1.82E-05,2.00E-07,1.80E-05,1.81E-05
1.82E-05,2.00E-07,1.80E-05,1.81E-05
1.82E-05,2.00E-07,1.80E-05,1.81E-05
1.83E-05,3.00E-07,1.80E-05,1.82E-05
1.83E-05,3.00E-07,1.80E-05,1.82E-05
1.83E-05,3.00E-07,1.80E-05,1.82E-05
1.83E-05,3.00E-07,1.80E-05,1.82E-05
1.84E-05,4.00E-07,1.80E-05,1.82E-05
1.84E-05,4.00E-07,1.80E-05,1.82E-05
1.84E-05,4.00E-07,1.80E-05,1.82E-05
1.85E-05,5.00E-07,1.81E-05,1.83E-05
1.85E-05,5.00E-07,1.81E-05,1.83E-05
1.86E-05,6.00E-07,1.81E-05,1.83E-05
1.86E-05,6.00E-07,1.81E-05,1.83E-05
1.87E-05,7.00E-07,1.81E-05,1.84E-05
1.87E-05,7.00E-07,1.81E-05,1.84E-05
1.88E-05,8.00E-07,1.81E-05,1.84E-05
1.89E-05,9.00E-07,1.81E-05,1.85E-05
1.89E-05,9.00E-07,1.81E-05,1.85E-05
1.90E-05,1.00E-06,1.81E-05,1.85E-05
1.91E-05,1.10E-06,1.81E-05,1.86E-05
1.92E-05,1.20E-06,1.81E-05,1.86E-05
1.93E-05,1.30E-06,1.81E-05,1.87E-05
1.94E-05,1.40E-06,1.81E-05,1.87E-05
1.95E-05,1.50E-06,1.82E-05,1.88E-05
1.97E-05,1.70E-06,1.82E-05,1.89E-05
1.98E-05,1.80E-06,1.82E-05,1.89E-05
2.00E-05,2.00E-06,1.82E-05,1.90E-05
2.01E-05,2.10E-06,1.82E-05,1.91E-05
2.03E-05,2.30E-06,1.82E-05,1.92E-05
2.05E-05,2.50E-06,1.83E-05,1.93E-05
2.07E-05,2.70E-06,1.83E-05,1.94E-05
2.10E-05,3.00E-06,1.83E-05,1.95E-05
2.12E-05,3.20E-06,1.83E-05,1.96E-05
2.15E-05,3.50E-06,1.84E-05,1.98E-05
2.18E-05,3.80E-06,1.84E-05,1.99E-05
2.21E-05,4.10E-06,1.84E-05,2.01E-05
2.23E-05,4.30E-06,1.84E-05,2.02E-05
2.26E-05,4.60E-06,1.85E-05,2.03E-05
2.29E-05,4.90E-06,1.85E-05,2.05E-05
2.32E-05,5.20E-06,1.85E-05,2.06E-05
2.34E-05,5.40E-06,1.85E-05,2.07E-05
2.36E-05,5.60E-06,1.86E-05,2.08E-05
2.37E-05,5.70E-06,1.86E-05,2.09E-05
2.39E-05,5.90E-06,1.86E-05,2.10E-05
2.39E-05,5.90E-06,1.86E-05,2.10E-05
2.40E-05,6.00E-06,1.86E-05,2.10E-05
2.40E-05,6.00E-06,1.86E-05,2.10E-05
2.41E-05,6.10E-06,1.86E-05,2.11E-05
2.41E-05,6.10E-06,1.86E-05,2.11E-05
2.41E-05,6.10E-06,1.86E-05,2.11E-05
2.41E-05,6.10E-06,1.86E-05,2.11E-05
2.41E-05,6.10E-06,1.86E-05,2.11E-05
2.41E-05,6.10E-06,1.86E-05,2.11E-05
2.41E-05,6.10E-06,1.86E-05,2.11E-05
2.41E-05,6.10E-06,1.86E-05,2.11E-05
2.41E-05,6.10E-06,1.86E-05,2.11E-05
2.41E-05,6.10E-06,1.86E-05,2.11E-05
2.41E-05,6.10E-06,1.86E-05,2.11E-05
2.41E-05,6.10E-06,1.86E-05,2.11E-05
2.41E-05,6.10E-06,1.86E-05,2.11E-05
2.41E-05,6.10E-06,1.86E-05,2.11E-05
2.41E-05,6.10E-06,1.86E-05,2.11E-05
2.42E-05,6.20E-06,1.86E-05,2.11E-05
2.42E-05,6.20E-06,1.86E-05,2.11E-05
2.42E-05,6.20E-06,1.86E-05,2.11E-05
2.42E-05,6.20E-06,1.86E-05,2.11E-05
2.42E-05,6.20E-06,1.86E-05,2.11E-05
